20000,20000,2,1,1,1,1,0.900000,2,100,100,0.000000,-1.000000,4.155480e-01,4.361889e-01,4.258684e-01,3.726995e-01,3.729660e-01,3.728327e-01,7.005017e-04,7.248875e-04,7.126946e-04,3.662568e-01,3.664084e-01,3.663326e-01,5.735710e-03,5.825717e-03,5.780714e-03,1.024455e-07,1.043081e-07,1.033768e-07,3.160710e-01,3.160767e-01,3.160739e-01,1.375753e-03,1.414172e-03,1.394963e-03,1.649279e-03,1.688130e-03,1.668705e-03,8.363126e-02,1.142990e-01,9.896513e-02,1.179148e-03,1.183536e-03,1.181342e-03,3.100913e-04,5.038623e-04,4.069768e-04,1.298400e-01,1.599248e-01,1.448824e-01,2.265293e-04,2.341289e-04,2.303291e-04,3.424451e-02,3.606704e-02,3.515578e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.742068e-04,6.819349e-04,6.780708e-04,2.138875e-05,2.452731e-05,2.295803e-05,4.822459e-03,4.942171e-03,4.882315e-03,1.640845e-01,1.959919e-01,1.800382e-01,1.125299e+00,1.125392e+00,1.125345e+00,4.026593e+04,4.410387e+05,4.007728e+05,9.953147e+00,4.346487e+00,1.545115e-02,4.995209e+01,1.030033e-02
20000,20000,2,1,1,1,1,0.900000,2,100,100,0.000000,-1.000000,3.767591e-01,3.800248e-01,3.783919e-01,3.824991e-01,3.876784e-01,3.850887e-01,6.675292e-04,6.730836e-04,6.703064e-04,3.759979e-01,3.812634e-01,3.786307e-01,5.742420e-03,5.821396e-03,5.781908e-03,9.313226e-08,1.341105e-07,1.136214e-07,2.603763e-01,2.603819e-01,2.603791e-01,1.368932e-03,1.744660e-03,1.556796e-03,1.539735e-03,1.890903e-03,1.715319e-03,8.220078e-02,8.949454e-02,8.584766e-02,8.969679e-04,9.013005e-04,8.991342e-04,3.040154e-04,3.040489e-04,3.040321e-04,1.295426e-01,1.301026e-01,1.298226e-01,2.248082e-04,2.402384e-04,2.325233e-04,3.452729e-02,3.487018e-02,3.469873e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.666649e-04,6.717090e-04,6.691869e-04,2.138503e-05,2.366118e-05,2.252311e-05,4.354222e-03,5.061388e-03,4.707805e-03,1.640698e-01,1.649728e-01,1.645213e-01,1.028151e+00,1.028220e+00,1.028186e+00,-2.148302e+05,-2.230410e+06,2.015580e+06,9.382198e+00,3.964381e+00,8.601674e-03,5.274171e+01,8.613425e-03
